"type","value","source"
"domain","storagecryptohub.com","Mandiant"
"domain","storagecryptoweb.com","Mandiant"
"domain","storagedatadirect.com","Mandiant"
"domain","storageguarddirect.com","Mandiant"
"domain","storageinfodata.com","Mandiant"
"domain","storageinfogate.com","Mandiant"
"domain","storageinformationsolutions.com","Mandiant"
"domain","storagekeepdirect.com","Mandiant"
"domain","storagekeeperexpress.com","Mandiant"
"domain","storagekeeperinfopro.com","Mandiant"
"domain","storagekeeperinfotech.com","Mandiant"
"domain","storagekeeperpro.com","Mandiant"
"domain","storagekeeperweb.com","Mandiant"
"domain","storagerootconnect.com","Mandiant"
"domain","storagetruncservices.com","Mandiant"
"domain","storagewarden.com","Mandiant"
"domain","strjoinchoice.net","Mandiant"
"domain","stylefontpush.com","Mandiant"
"domain","successuchitem.net","Mandiant"
"domain","supermercadolagocalima.com","Mandiant"
"domain","suppdatacent.com","Mandiant"
"domain","sysgentuore.com","Mandiant"
"domain","taitk.net","Mandiant"
"domain","tarentrycommunity.com","Mandiant"
"domain","tarifjane.com","Mandiant"
"domain","techexpertcover.com","Mandiant"
"domain","techinplan.org","Mandiant"
"domain","technologydatamail.com","Mandiant"
"domain","techoverip.org","Mandiant"
"domain","techpenopen.com","Mandiant"
"domain","temphoster.com","Mandiant"
"domain","territoryedit.com","Mandiant"
"domain","theartconspiracy.org","Mandiant"
"domain","theitbugreportbeta.com","Mandiant"
"domain","theservertechdirect.com","Mandiant"
"domain","threatcenterofreaserch.com","Mandiant"
"domain","threatcenterofresearch.com","Mandiant"
"domain","tipstoway.com","Mandiant"
"domain","togeljitu2d.com","Mandiant"
"domain","togochecklist.com","Mandiant"
"domain","tohardwdresoftwareplatforminteagrator.com","Mandiant"
"domain","toolpointtrim.com","Mandiant"
"domain","topcryptoprotect.com","Mandiant"
"domain","topinformdata.com","Mandiant"
"domain","topnotifydata.com","Mandiant"
"domain","transferlinkdata.com","Mandiant"
"domain","translatesplit.com","Mandiant"
"domain","trastamarafamily.com","Mandiant"
"domain","triminget.com","Mandiant"
"domain","trimtoalabama.com","Mandiant"
"domain","trimtostr.com","Mandiant"
"domain","truncatetrim.com","Mandiant"
"domain","truncationcorp.com","Mandiant"
"domain","truncstorage.com","Mandiant"
"domain","truncwaybreak.org","Mandiant"
"domain","trustvaluespath.com","Mandiant"
"domain","ultravireslegaladvice.org","Mandiant"
"domain","umo-drive.com","Mandiant"
"domain","umopl-drive.com","Mandiant"
"domain","universalindospices.com","Mandiant"
"domain","uriutfallow.net","Mandiant"
"domain","uspublichealthnews.org","Mandiant"
"domain","vectorto.com","Mandiant"
"domain","verificationtrim.com","Mandiant"
"domain","vertransmitcontrol.com","Mandiant"
"domain","victorinwounder.com","Mandiant"
"domain","vidmemax.com","Mandiant"
"domain","viewdebgz.com","Mandiant"
"domain","viewprotocolsearch.com","Mandiant"
"domain","viewwaypath.com","Mandiant"
"domain","vikingonairplane.com","Mandiant"
"domain","vizionviews.com","Mandiant"
"domain","vladgoup.org","Mandiant"
"domain","vocabpaper.com","Mandiant"
"domain","voltcloudpine.com","Mandiant"
"domain","voodoomagician.com","Mandiant"
"domain","vrash.net","Mandiant"
"domain","vsmaxin.com","Mandiant"
"domain","vtlcac.org","Mandiant"
"domain","wainwrightdpc.net","Mandiant"
"domain","wardengovermentlaw.com","Mandiant"
"domain","wardenlawsec.com","Mandiant"
"domain","wardensecbreakthrough.com","Mandiant"
"domain","wardenstoragedoorway.com","Mandiant"
"domain","washingtondonext.com","Mandiant"
"domain","watertreatmentelpaso.com","Mandiant"
"domain","wayintoapp.org","Mandiant"
"domain","waylogintexas.com","Mandiant"
"domain","waytransferview.com","Mandiant"
"domain","webcatalogpro.com","Mandiant"
"domain","webcryptoinfo.com","Mandiant"
"domain","webdataproceed.com","Mandiant"
"domain","webenterbd.com","Mandiant"
"domain","webfigmadesigner.com","Mandiant"
"domain","webfigmadesignershop.com","Mandiant"
"domain","webgateway.ru","Mandiant"
"domain","webgatewayenter.com","Mandiant"
"domain","webgatewaysystems.com","Mandiant"
"domain","webgovview.com","Mandiant"
"domain","webitresourse.com","Mandiant"
"domain","weblangdata.com","Mandiant"
"domain","webpartdata.com","Mandiant"
"domain","webstaticdata.com","Mandiant"
"domain","webtreellc.com","Mandiant"
"domain","wingscamein.com","Mandiant"
"domain","winterhascometo.com","Mandiant"
"domain","winterholds.com","Mandiant"
"domain","word-yand.live","Mandiant"
"domain","workfromhomeofficegb.com","Mandiant"
"domain","www.innotechhub.net","Mandiant"
"domain","www.play.docs-properties.com","Mandiant"
"domain","www.poortruncselector.com","Mandiant"
"domain","www.portal.cloud-us.online","Mandiant"
"domain","xsltweemat.org","Mandiant"
"domain","y-ml.co","Mandiant"
"domain","yamaru.org","Mandiant"
"domain","yandx-online.cloud","Mandiant"
"domain","ydjjja.clicks.mlsend.com","Mandiant"
"domain","yorkviewstating.com","Mandiant"
"domain","yourdirectinfospace.com","Mandiant"
"domain","yourspaceprotector.com","Mandiant"
"ip","104.140.180.126","Mandiant"
"ip","104.168.32.8","Mandiant"
"ip","104.168.46.41","Mandiant"
"ip","104.168.46.44","Mandiant"
"ip","104.168.46.5","Mandiant"
"ip","107.172.148.222","Mandiant"
"ip","107.172.206.71","Mandiant"
"ip","107.172.206.75","Mandiant"
"ip","107.174.212.20","Mandiant"
"ip","107.174.212.72","Mandiant"
"ip","107.174.224.214","Mandiant"
"ip","107.174.231.204","Mandiant"
"ip","107.174.45.13","Mandiant"
"ip","107.174.45.15","Mandiant"
"ip","107.175.202.183","Mandiant"
"ip","109.237.99.170","Mandiant"
"ip","109.237.99.180","Mandiant"
"ip","130.0.239.87","Mandiant"
"ip","130.0.239.93","Mandiant"
"ip","135.125.137.195","Mandiant"
"ip","135.125.241.17","Mandiant"
"ip","135.125.255.48","Mandiant"
"ip","138.124.187.17","Mandiant"
"ip","138.124.187.194","Mandiant"
"ip","138.124.187.2","Mandiant"
"ip","138.124.187.215","Mandiant"
"ip","138.124.187.222","Mandiant"
"ip","138.124.187.246","Mandiant"
"ip","138.124.187.33","Mandiant"
"ip","138.124.187.58","Mandiant"
"ip","142.11.194.133","Mandiant"
"ip","142.132.171.187","Mandiant"
"ip","146.19.230.182","Mandiant"
"ip","147.45.78.143","Mandiant"
"ip","147.45.78.157","Mandiant"
"ip","156.67.222.171","Mandiant"
"ip","159.69.154.130","Mandiant"
"ip","162.19.175.104","Mandiant"
"ip","162.19.175.117","Mandiant"
"ip","162.19.175.13","Mandiant"
"ip","162.19.175.45","Mandiant"
"ip","162.19.175.80","Mandiant"
"ip","162.19.199.115","Mandiant"
"ip","162.19.208.119","Mandiant"
"ip","162.19.211.143","Mandiant"
"ip","162.19.214.163","Mandiant"
"ip","167.114.81.65","Mandiant"
"ip","167.114.81.66","Mandiant"
"ip","167.114.81.67","Mandiant"
"ip","167.114.81.68","Mandiant"
"ip","168.119.103.83","Mandiant"
"ip","172.245.135.138","Mandiant"
"ip","172.245.135.148","Mandiant"
"ip","172.245.135.151","Mandiant"
"ip","172.245.135.166","Mandiant"
"ip","172.245.135.168","Mandiant"
"ip","172.245.185.15","Mandiant"
"ip","172.245.185.8","Mandiant"
"ip","172.245.191.18","Mandiant"
"ip","172.245.214.67","Mandiant"
"ip","172.245.214.72","Mandiant"
"ip","172.245.214.75","Mandiant"
"ip","172.245.214.79","Mandiant"
"ip","172.245.220.206","Mandiant"
"ip","172.245.26.176","Mandiant"
"ip","172.245.27.39","Mandiant"
"ip","172.245.33.187","Mandiant"
"ip","172.245.33.188","Mandiant"
"ip","185.164.172.112","Mandiant"
"ip","185.164.172.220","Mandiant"
"ip","185.179.188.73","Mandiant"
"ip","185.179.189.32","Mandiant"
"ip","185.28.119.114","Mandiant"
"ip","185.28.119.232","Mandiant"
"ip","185.28.119.32","Mandiant"
"ip","185.28.119.53","Mandiant"
"ip","185.28.119.95","Mandiant"
"ip","185.28.119.96","Mandiant"
"ip","188.127.247.25","Mandiant"
"ip","188.127.247.29","Mandiant"
"ip","188.165.86.77","Mandiant"
"ip","192.119.112.249","Mandiant"
"ip","192.119.97.190","Mandiant"
"ip","192.227.132.49","Mandiant"
"ip","192.227.162.32","Mandiant"
"ip","192.227.228.39","Mandiant"
"ip","192.236.146.12","Mandiant"
"ip","192.236.195.114","Mandiant"
"ip","192.3.173.92","Mandiant"
"ip","192.3.223.33","Mandiant"
"ip","192.3.228.182","Mandiant"
"ip","192.3.228.234","Mandiant"
"ip","192.3.228.236","Mandiant"
"ip","192.3.239.17","Mandiant"
"ip","192.3.239.18","Mandiant"
"ip","192.3.27.151","Mandiant"
"ip","192.99.250.225","Mandiant"
"ip","193.188.22.86","Mandiant"
"ip","193.188.22.87","Mandiant"
"ip","193.200.16.122","Mandiant"
"ip","193.33.153.149","Mandiant"
"ip","194.213.18.105","Mandiant"
"ip","194.213.18.115","Mandiant"
"ip","194.213.18.204","Mandiant"
"ip","194.213.18.4","Mandiant"
"ip","194.213.18.52","Mandiant"
"ip","194.61.121.51","Mandiant"
"ip","194.87.189.187","Mandiant"
"ip","195.201.229.162","Mandiant"
"ip","195.201.239.247","Mandiant"
"ip","195.66.87.133","Mandiant"
"ip","195.66.87.134","Mandiant"
"ip","198.12.123.20","Mandiant"
"ip","198.12.91.137","Mandiant"
"ip","198.12.91.141","Mandiant"
"ip","198.23.156.254","Mandiant"
"ip","198.23.187.180","Mandiant"
"ip","198.244.224.120","Mandiant"
"ip","198.244.224.99","Mandiant"
"ip","198.46.132.216","Mandiant"
"ip","198.46.174.156","Mandiant"
"ip","198.46.176.159","Mandiant"
"ip","198.46.177.138","Mandiant"
"ip","198.46.235.197","Mandiant"
"ip","198.50.138.22","Mandiant"
"ip","198.50.138.23","Mandiant"
"ip","198.50.183.70","Mandiant"
"ip","212.113.119.34","Mandiant"
"ip","217.196.98.126","Mandiant"
"ip","217.196.98.129","Mandiant"
"ip","23.254.201.243","Mandiant"
"ip","23.88.112.214","Mandiant"
"ip","23.94.152.50","Mandiant"
"ip","23.94.231.189","Mandiant"
"ip","23.94.236.80","Mandiant"
"ip","23.94.96.12","Mandiant"
"ip","23.94.99.114","Mandiant"
"ip","23.94.99.19","Mandiant"
"ip","23.94.99.21","Mandiant"
"ip","23.94.99.22","Mandiant"
"ip","23.95.122.103","Mandiant"
"ip","37.139.52.28","Mandiant"
"ip","37.139.52.31","Mandiant"
"ip","37.139.52.49","Mandiant"
"ip","37.139.52.56","Mandiant"
"ip","45.143.166.208","Mandiant"
"ip","45.143.167.124","Mandiant"
"ip","45.150.109.65","Mandiant"
"ip","45.153.229.79","Mandiant"
"ip","45.66.248.107","Mandiant"
"ip","45.66.248.108","Mandiant"
"ip","45.66.248.115","Mandiant"
"ip","45.66.248.116","Mandiant"
"ip","45.66.248.199","Mandiant"
"ip","45.66.248.230","Mandiant"
"ip","45.66.248.234","Mandiant"
"ip","45.66.248.238","Mandiant"
"ip","45.66.248.47","Mandiant"
"ip","45.66.248.89","Mandiant"
"ip","45.66.248.9","Mandiant"
"ip","45.66.248.94","Mandiant"
"ip","45.66.249.20","Mandiant"
"ip","45.66.249.217","Mandiant"
"ip","45.66.249.245","Mandiant"
"ip","45.66.249.39","Mandiant"
"ip","45.86.229.14","Mandiant"
"ip","45.86.230.100","Mandiant"
"ip","45.86.230.104","Mandiant"
"ip","45.86.230.149","Mandiant"
"ip","45.86.230.171","Mandiant"
"ip","45.86.230.176","Mandiant"
"ip","45.86.230.198","Mandiant"
"ip","45.86.230.205","Mandiant"
"ip","45.86.230.211","Mandiant"
"ip","45.86.230.228","Mandiant"
"ip","45.86.230.248","Mandiant"
"ip","45.86.230.52","Mandiant"
"ip","45.86.230.61","Mandiant"
"ip","45.86.230.85","Mandiant"
"ip","45.9.74.45","Mandiant"
"ip","46.249.38.149","Mandiant"
"ip","46.30.45.235","Mandiant"
"ip","49.12.234.132","Mandiant"
"ip","49.13.10.213","Mandiant"
"ip","49.13.59.145","Mandiant"
"ip","5.135.198.131","Mandiant"
"ip","5.154.181.101","Mandiant"
"ip","5.196.36.200","Mandiant"
"ip","5.42.102.95","Mandiant"
"ip","51.210.90.122","Mandiant"
"ip","51.81.73.112","Mandiant"
"ip","51.81.75.68","Mandiant"
"ip","62.106.66.115","Mandiant"
"ip","62.106.66.143","Mandiant"
"ip","62.106.66.27","Mandiant"
"ip","62.106.66.34","Mandiant"
"ip","77.91.126.35","Mandiant"
"ip","78.47.152.48","Mandiant"
"ip","78.47.41.3","Mandiant"
"ip","81.19.137.163","Mandiant"
"ip","85.239.52.144","Mandiant"
"ip","85.239.52.158","Mandiant"
"ip","85.239.52.44","Mandiant"
"ip","85.239.52.67","Mandiant"
"ip","85.239.52.91","Mandiant"
"ip","85.239.52.94","Mandiant"
"ip","85.239.53.143","Mandiant"
"ip","85.239.53.191","Mandiant"
"ip","85.239.53.222","Mandiant"
"ip","85.239.53.73","Mandiant"
"ip","85.239.53.95","Mandiant"
"ip","85.239.54.118","Mandiant"
"ip","85.239.54.155","Mandiant"
"ip","85.239.54.200","Mandiant"
"ip","85.239.54.210","Mandiant"
"ip","85.239.54.216","Mandiant"
"ip","85.239.54.242","Mandiant"
"ip","85.239.54.248","Mandiant"
"ip","85.239.54.44","Mandiant"
"ip","85.239.54.54","Mandiant"
"ip","85.239.54.71","Mandiant"
"ip","85.239.54.95","Mandiant"
"ip","85.239.60.197","Mandiant"
"ip","85.239.60.81","Mandiant"
"ip","85.239.61.17","Mandiant"
"ip","85.239.61.61","Mandiant"
"ip","85.239.62.217","Mandiant"
"ip","85.239.62.74","Mandiant"
"ip","85.239.63.10","Mandiant"
"ip","85.239.63.12","Mandiant"
"ip","85.239.63.217","Mandiant"
"ip","89.110.106.216","Mandiant"
"ip","89.110.73.188","Mandiant"
"ip","89.110.73.81","Mandiant"
"ip","89.110.82.216","Mandiant"
"ip","89.110.84.182","Mandiant"
"ip","89.110.84.187","Mandiant"
"ip","89.110.84.227","Mandiant"
"ip","89.110.87.128","Mandiant"
"ip","89.147.108.182","Mandiant"
"ip","89.208.97.76","Mandiant"
"ip","91.107.222.96","Mandiant"
"ip","91.108.241.78","Mandiant"
"ip","91.231.186.242","Mandiant"
"ip","91.231.186.82","Mandiant"
"ip","91.236.230.146","Mandiant"
"ip","91.236.230.156","Mandiant"
"ip","91.236.230.180","Mandiant"
"ip","91.236.230.204","Mandiant"
"ip","91.236.230.224","Mandiant"
"ip","91.236.230.5","Mandiant"
"ip","91.246.41.81","Mandiant"
"ip","92.246.138.8","Mandiant"
"ip","92.246.138.97","Mandiant"
"ip","93.95.231.58","Mandiant"
"ip","94.131.8.189","Mandiant"
"ip","94.228.162.4","Mandiant"
"ip","94.23.146.156","Mandiant"
"ip","94.23.146.244","Mandiant"
"ip","94.23.150.196","Mandiant"
"ip","95.216.197.2","Mandiant"
"hash_md5","0f6ad30f69addcb42aa5d45c6de4dcd1","Mandiant"
"hash_md5","0fb222c1cabb24f355d37083afccb613","Mandiant"
"hash_md5","108d43fa31679bd17d71afe1f261923e","Mandiant"
"hash_md5","10adcb4912e42444953e01aba3ecb118","Mandiant"
"hash_md5","11441ef576a972f8b8e5d54e6f53e103","Mandiant"
"hash_md5","1476c413a695e0f55fdf6fcf52004eb4","Mandiant"
"hash_md5","15398c5fa0f734e11c0f917df3d7af03","Mandiant"
"hash_md5","17d16dc37316cee56c59b8c0354d61b4","Mandiant"
"hash_md5","1809245d52aec03d16e88547dc39c08a","Mandiant"
"hash_md5","19ba1e8a6958287ed587d320b656e67a","Mandiant"
"hash_md5","1ab8df4a88446b0300fcc67d7b9f60c1","Mandiant"
"hash_md5","1d20030160a21a324b59dee4ee72cef5","Mandiant"
"hash_md5","1f0135708e6c7147719afb5b0e509954","Mandiant"
"hash_md5","1f0eb278eeb9360b5614cddeb94cf9b0","Mandiant"
"hash_md5","1fc7ec29a25d1648fb045c403ebffcb9","Mandiant"
"hash_md5","2452da38ff1c9164a131981d4111c518","Mandiant"
"hash_md5","25b157daeb87d424ee18321f1e50ad4e","Mandiant"
"hash_md5","26c739a02fc553ea9b4a8c49a7158852","Mandiant"
"hash_md5","27866fc251f4e13c336b702040434596","Mandiant"
"hash_md5","2a0b066931d920a0c0d14c5df6165b8d","Mandiant"
"hash_md5","2b9dfddfba769b7c1d0245da8fc6eae2","Mandiant"
"hash_md5","2c4de4a34f729c85dc55455c1aabe3f6","Mandiant"
"hash_md5","2dcf90e71a807a4844722e60d6d845fc","Mandiant"
"hash_md5","2df8cf6d0ec03be6ea966288aa3ab91c","Mandiant"
"hash_md5","2fa4d60dac0ec2ea4c23634b6135ccb0","Mandiant"
"hash_md5","318737b9d6c49a007f4df09fc88e3d9f","Mandiant"
"hash_md5","3383a99d7955061497b3ea23593ca999","Mandiant"
"hash_md5","352913b54a91102a0274e4067cc82e11","Mandiant"
"hash_md5","37124d498ede88bd5ba254ac9c9b33c4","Mandiant"
"hash_md5","43fae97a665ecca5af74f78350814eab","Mandiant"
"hash_md5","46638cd62da861bcce790972f54c9111","Mandiant"
"hash_md5","4accd8f1a8ec5e94aeed55de42e1647a","Mandiant"
"hash_md5","4b0b2893cca15868e5c2078017f5c4f9","Mandiant"
"hash_md5","4dd0f9862b40c8d897b813f1ab3f7765","Mandiant"
"hash_md5","507c970ebfb263e1a930ba85d00e6a86","Mandiant"
"hash_md5","51838734c4f1ab2c96956bbd7558398e","Mandiant"
"hash_md5","528da790dac1140a5c89b5bbe38083ff","Mandiant"
"hash_md5","55300e57df545719e8a682ef23ae7407","Mandiant"
"hash_md5","56bf46926d0222a0c6e1fda9d5ad1866","Mandiant"
"hash_md5","578b1e9bbaa10cb876809b2b82740d92","Mandiant"
"hash_md5","57d7a3ebcad47db2de393b3955e840f8","Mandiant"
"hash_md5","5990ef97a6edcb1e112bacc448179837","Mandiant"
"hash_md5","5b3ad482bd108def937af80a15f26905","Mandiant"
"hash_md5","5d536133bbd0935038f512ab32cfa0d2","Mandiant"
"hash_md5","5dbd86993eca4d0781ee9deae5cebe66","Mandiant"
"hash_md5","5de8004cc92ef04d27b123e70cc70c09","Mandiant"
"hash_md5","5ee82a36362f4688cd278adda17db7ac","Mandiant"
